0.7178,2.2137,79,39601,959321,0,0,0,0.9622,1,0.9295,0.7483
0.7179,2.4266,0,410109,0,0,0,0,0.9227,1,0.8312,0.6802
0.718,2.4072,0,410690,5,0,0,0,0.9227,1,0.8313,0.6803
0.718,2.4269,0,410551,15,0,0,0,0.9227,1,0.8312,0.68
0.718,2.3762,0,412937,5,0,0,0,0.9226,1,0.8313,0.6803
0.718,2.0353,932,35308,892115,0,0,0,0.9549,1,0.9278,0.7423
0.7181,2.426,0,410456,37,0,0,0,0.9227,1,0.8312,0.68
0.7182,2.4066,0,411167,33,0,0,0,0.9227,1,0.8312,0.6804
0.7182,2.4259,0,410795,25,0,0,0,0.9227,1,0.8312,0.68
0.7182,2.4266,0,411030,14,0,0,0,0.9227,1,0.8311,0.6799
0.7182,2.38,0,410800,14,0,0,2587,0.9226,1,0.8312,0.6942
0.7182,2.1909,120,39060,959208,0,0,0,0.9622,1,0.9295,0.7479
0.7184,2.4259,0,411133,23,0,0,0,0.9227,1,0.8311,0.6796
0.7184,2.4254,0,410623,4,0,0,0,0.9227,1,0.8311,0.6798
0.7184,2.1895,101,38630,962754,0,0,0,0.9629,1,0.9295,0.7483
0.7185,2.4264,0,410853,32,0,0,0,0.9227,1,0.8311,0.6799
0.7186,2.2066,43,39551,960858,0,0,0,0.9623,1,0.9296,0.7483
0.7187,2.4268,0,410346,15,0,0,2466,0.9227,1,0.8311,0.6855
0.7188,2.4264,0,410585,9,0,0,2410,0.9227,1,0.8311,0.6857
0.7188,2.3799,0,411584,31,0,0,2562,0.9226,1,0.8312,0.694
0.7188,2.023,528,37429,908984,0,0,0,0.9577,1,0.9286,0.7442
0.7188,2.2039,64,39678,956785,0,0,0,0.9622,1,0.9296,0.7483
0.7189,2.1747,66,39419,958419,0,0,0,0.9621,1,0.9295,0.7481
0.719,2.0246,763,36678,905900,0,0,0,0.957,1,0.9278,0.7426
0.7191,2.0607,319,34860,836655,158,5731,83,0.9561,1,0.9263,0.7386
0.7191,2.0434,763,35563,887802,0,0,0,0.9547,1,0.9279,0.7422
0.7192,2.184,41,39471,961187,0,0,0,0.9621,1,0.9296,0.7485
0.7192,2.0403,856,36008,908454,0,0,0,0.957,1,0.9278,0.7426
0.7193,1.9893,281,34743,826804,160,6257,51,0.9565,1,0.9262,0.7373
0.7193,2.1683,106,39550,956887,0,0,0,0.9624,1,0.9295,0.7481
0.7195,2.0048,232,34737,822422,158,6147,69,0.9564,1,0.9262,0.7377
0.7195,2.1787,95,39365,960765,0,0,0,0.9624,1,0.9294,0.7479
0.7198,2.2072,62,39440,959846,0,0,0,0.9629,1,0.9295,0.7484
0.7198,2.0071,1005,36119,889451,0,0,0,0.9547,1,0.9278,0.742
0.7199,2.2188,109,39579,959356,0,0,0,0.9629,1,0.9296,0.7483
0.72,1.9812,293,33560,828505,0,6151,95,0.9562,1,0.9262,0.7373
0.7203,1.9723,268,34679,828892,160,5988,97,0.9563,1,0.9262,0.7375
0.7205,2.0277,846,35519,905879,0,0,0,0.957,1,0.9278,0.7425
0.7206,1.9675,259,34725,821608,161,6192,96,0.9563,1,0.9262,0.7373
0.7206,2.1885,90,38732,956374,0,0,0,0.9628,0.9999,0.9294,0.7484
0.7208,2.0462,821,35584,900842,0,0,0,0.9561,1,0.928,0.7428
0.7212,2.1919,70,39897,960346,0,0,0,0.9624,1,0.9296,0.7484
0.7212,2.0582,800,35364,899403,0,0,0,0.957,1,0.9279,0.7425
0.7213,2.062,859,35227,900526,0,0,0,0.957,1,0.9279,0.7425
0.7214,2.2101,112,39504,957784,0,0,0,0.9626,1,0.9296,0.7482
0.7214,2.1911,87,39111,960740,0,0,0,0.9624,1,0.9296,0.7482
0.7216,2.0405,1001,35171,892300,0,0,0,0.955,1,0.9279,0.7428
0.7217,2.0042,220,34647,817596,158,6159,111,0.9564,1,0.9263,0.7372
0.7217,2.1748,46,39155,961819,0,0,0,0.9624,1,0.9297,0.7484
0.7218,1.9634,282,34842,830600,0,5760,151,0.9564,1,0.9263,0.7378
0.7219,2.1491,1023,35672,903602,0,0,0,0.9563,1,0.928,0.7429
0.7222,1.9455,281,34559,825983,164,6170,155,0.9564,1,0.9262,0.737
0.7223,2.0001,275,34083,817243,160,6281,49,0.9566,1,0.9263,0.7374
0.7223,2.2002,94,38831,955716,0,0,0,0.962,1,0.9296,0.7477
0.7224,2.1822,99,38206,960177,0,0,0,0.9625,1,0.9296,0.748
0.7224,2.1821,84,39816,956914,0,0,0,0.9622,1,0.9295,0.748
0.7225,2.2043,80,39152,956054,0,0,0,0.9628,1,0.9295,0.7479
0.7226,2.0402,898,36267,904948,0,0,0,0.957,1,0.9279,0.7426
0.7227,1.9812,229,34184,811873,160,6197,116,0.9562,1,0.9263,0.7373
0.7229,2.1454,930,35829,905468,0,0,0,0.9564,1,0.9281,0.7429
0.7229,2.089,948,35906,895381,0,0,0,0.9555,1,0.928,0.743
0.723,2.0607,973,35432,897943,0,0,0,0.957,1,0.928,0.7425
0.7231,2.0012,272,34258,831697,0,6059,59,0.9568,1,0.9263,0.7375
0.7232,2.0582,283,34954,832742,0,5984,56,0.9569,1,0.9264,0.7378
0.7233,1.99,339,33620,820230,0,6115,101,0.9563,1,0.9263,0.7373
0.7235,1.9288,327,34957,832796,3,5826,168,0.9563,1,0.9263,0.7376
0.7235,2.1689,99,39326,957942,0,0,0,0.9626,1,0.9297,0.7481
0.7238,2.2168,65,39122,958096,0,0,0,0.9623,1,0.9297,0.7481
0.7241,2.0381,974,35519,890587,0,0,0,0.9549,1,0.928,0.7423
0.7241,2.2003,100,38518,960154,0,0,0,0.9628,1,0.9297,0.7483
0.7242,2.108,975,35235,897152,0,0,0,0.9562,1,0.928,0.7428
0.7242,2.0301,961,34991,885674,0,0,0,0.9547,1,0.928,0.7422
0.7245,2.0206,905,35403,889807,0,0,0,0.9547,1,0.9279,0.742
0.7246,2.4082,0,399008,23,0,0,0,0.9228,1,0.831,0.6771
0.7247,2.0214,420,37490,902453,0,0,0,0.9576,1,0.9288,0.7441
0.7248,2.4023,0,398950,12,0,0,0,0.9228,1,0.831,0.6772
0.7248,2.4018,0,398938,9,0,0,0,0.9228,1,0.831,0.6771
0.7249,2.1829,92,38815,953243,0,0,0,0.9627,0.9999,0.9296,0.7482
0.725,2.4082,0,398837,33,0,0,0,0.9228,1,0.8309,0.677
0.725,2.1866,80,38420,959369,0,0,0,0.9623,1,0.9297,0.7482
0.725,1.9801,329,33912,824578,0,6145,91,0.9566,1,0.9263,0.7371
0.725,2.2121,65,39133,957685,0,0,0,0.9625,1,0.9297,0.7481
0.7252,2.0873,903,35438,897226,0,0,0,0.9559,1,0.9281,0.7428
0.7253,1.9579,293,35458,828204,164,5817,142,0.9564,1,0.9263,0.738
0.7254,2.0226,804,35354,885150,0,0,0,0.9547,1,0.928,0.7419
0.7254,2.2025,76,39103,956042,0,0,0,0.9624,1,0.9297,0.748
0.7255,2.2033,122,39368,958648,0,0,0,0.9624,1,0.9297,0.748
0.7257,2.0823,883,35517,890366,0,0,0,0.9562,1,0.9281,0.7423
0.7259,2.0979,777,34725,891033,0,0,0,0.956,1,0.928,0.7426
0.7259,2.1626,46,39014,959228,0,0,0,0.9625,1,0.9297,0.7483
0.726,2.2232,100,39174,957629,0,0,0,0.9617,1,0.9297,0.748
0.7261,1.954,244,35243,828270,161,5901,128,0.9562,1,0.9263,0.7377
0.7263,2.1712,33,39068,957323,0,0,0,0.9623,1,0.9297,0.7483
0.7264,1.9555,322,34400,819093,164,6278,82,0.9566,1,0.9262,0.7371
0.7264,2.1871,88,39257,955733,0,0,0,0.9624,1,0.9296,0.7482
0.7266,2.0215,285,33872,827913,0,6199,78,0.9564,1,0.9263,0.7372
0.7267,1.9783,245,33205,821856,0,6170,73,0.9568,1,0.9264,0.7373
0.7267,2.2099,55,39175,950376,0,0,0,0.9624,0.9999,0.9296,0.7479
0.7269,2.0491,232,34048,831397,0,6048,67,0.9564,1,0.9264,0.7379
0.727,2.0178,307,34310,822995,160,6089,64,0.9564,1,0.9263,0.7376
0.727,1.9837,259,34364,821974,161,6186,94,0.9568,1,0.9263,0.7375
0.7271,2.0163,351,34230,824023,164,5999,54,0.9567,1,0.9264,0.7379
0.7271,1.9411,229,34619,820805,162,6180,162,0.9562,1,0.9263,0.7371
0.7271,2.0626,1001,35196,889091,0,0,0,0.9551,1,0.9281,0.743
0.7271,2.0089,265,33981,823151,0,6314,61,0.9564,1,0.9262,0.7367
0.7271,2.0244,305,34227,828305,0,6053,70,0.9569,1,0.9264,0.7375
0.7273,1.9559,314,34485,838222,0,5735,95,0.956,1,0.9264,0.7383
0.7274,2.0305,274,35182,826720,161,5991,76,0.9567,1,0.9265,0.7377
0.7275,2.2136,88,38871,956405,0,0,0,0.9623,1,0.9297,0.7478
0.7276,2.0757,281,34577,832912,0,5834,84,0.9561,1,0.9265,0.7381
0.7278,1.9849,953,34141,885925,0,0,0,0.9559,1,0.928,0.7427
0.7279,1.9625,303,34761,824571,160,6395,55,0.957,1,0.9262,0.7368
0.7279,2.2068,99,39069,953369,0,0,0,0.9622,1,0.9298,0.7482
0.7279,2.1854,57,38762,959404,0,0,0,0.9624,1,0.9298,0.7483
0.728,2.0087,282,33623,821831,0,6132,59,0.9564,1,0.9264,0.7373
0.728,2.0597,345,34684,838933,0,5714,49,0.9567,1,0.9266,0.7385
0.728,2.1976,109,38761,953307,0,0,0,0.9627,1,0.9297,0.748
0.7282,1.982,303,34587,816726,0,6297,86,0.9567,1,0.9264,0.7366
0.7284,2.1841,68,38854,955430,0,0,0,0.9621,1,0.9297,0.748
0.7285,2.0505,870,35301,898037,0,0,0,0.9558,1,0.9281,0.743
0.7285,2.1827,38,39145,951075,0,0,0,0.9616,1,0.9297,0.7478
0.7287,2.1761,59,38889,957375,0,0,0,0.9624,1,0.9298,0.7483
0.7289,2.0501,289,34271,832759,160,6024,80,0.9564,1,0.9264,0.7381
0.7289,2.0291,827,34836,885773,0,0,0,0.9548,1,0.928,0.7419
0.729,2.0511,860,35140,893237,0,0,0,0.9561,1,0.928,0.7426
0.729,2.0573,285,34272,833163,3,5727,81,0.9561,1,0.9266,0.7384
0.7291,2.1586,50,38945,956497,0,0,0,0.9629,1,0.9297,0.7482
0.7292,1.9961,270,33324,820126,0,6308,65,0.9569,1,0.9264,0.7371
0.7294,2.0307,299,34440,822236,163,6375,83,0.9556,1,0.9262,0.7372
0.7296,2.0277,298,33148,817352,0,6272,56,0.9565,1,0.9265,0.7375
0.7296,2.0342,202,33930,825850,0,6332,57,0.9567,1,0.9264,0.7369
0.7297,1.9562,392,34052,827899,0,5962,82,0.9563,1,0.9264,0.7377
0.7298,2.1828,86,38940,957979,0,0,0,0.9623,1,0.9298,0.748
0.7299,2.1892,112,39185,954092,0,0,0,0.9626,1,0.9297,0.748
0.7299,2.2052,32,39265,954894,0,0,0,0.9618,1,0.9299,0.7482
0.7303,2.0263,333,34157,826602,163,6140,91,0.9563,1,0.9264,0.7377
0.7304,2.0228,356,34376,818551,164,6525,58,0.957,1,0.9263,0.7366
0.7304,1.9938,273,33614,814132,18,6371,133,0.9561,0.9999,0.9263,0.7366
0.7307,2.0424,344,34341,826170,164,6202,85,0.9564,1,0.9264,0.7374
0.7307,2.0023,220,33839,806402,161,6559,129,0.9563,1,0.9263,0.7361
0.7308,2.0065,313,34811,825065,164,5887,161,0.956,1,0.9265,0.7377
0.7309,1.9868,284,33267,820162,0,6114,143,0.9563,1,0.9264,0.7373
0.731,1.9993,351,34328,829271,3,5919,130,0.9562,1,0.9265,0.7376
0.7313,2.0066,318,33808,827718,0,6064,76,0.9563,1,0.9265,0.7377
0.7316,1.9328,282,33551,821710,3,6221,159,0.9563,1,0.9264,0.7365
0.7316,2.208,88,38234,947079,0,0,0,0.9625,1,0.9297,0.7475
0.7317,2.0024,301,33579,814397,165,6318,81,0.9568,1,0.9264,0.7372
0.7318,2.0247,903,34856,880966,0,0,0,0.9547,1,0.9282,0.7422
0.732,2.0349,224,34139,824397,162,5872,68,0.9563,1,0.9265,0.7383
0.732,2.0771,892,34963,889118,0,0,0,0.9566,1,0.9281,0.7428
0.732,2.0351,233,33813,819391,0,6319,72,0.9568,1,0.9265,0.7368
0.7322,1.9422,274,34558,827314,165,5598,98,0.956,1,0.9265,0.7386
0.7322,2.0124,909,35281,884124,0,0,0,0.9547,1,0.9281,0.7418
0.7322,2.1853,91,38762,955203,0,0,0,0.9624,1,0.9298,0.748
0.7323,2.0209,226,33921,813906,165,6064,154,0.9565,1,0.9266,0.7376
0.7323,2.2046,67,398100,14,0,0,0,0.9621,1,0.9231,0.6646
0.7323,1.989,295,33261,815825,0,6246,71,0.9563,1,0.9264,0.7369
0.7324,1.9829,333,33824,813999,161,6272,111,0.9564,1,0.9264,0.7372
0.7327,1.949,350,34253,822029,161,6048,86,0.9563,1,0.9265,0.7375
0.7327,2.044,1117,34641,891567,0,0,0,0.9556,1,0.9284,0.7431
0.7327,2.0161,816,34656,883092,0,0,0,0.956,1,0.9281,0.7427
0.7328,1.9419,364,34191,826436,160,5831,122,0.9563,1,0.9265,0.7383
0.7328,2.091,814,34286,881729,0,0,0,0.9563,1,0.9282,0.7426
0.7329,2.0328,312,34219,824312,160,5987,54,0.9564,1,0.9265,0.738
0.7329,1.9978,240,33217,818858,0,6326,64,0.9565,1,0.9264,0.7369
0.7329,1.9877,264,33531,816388,0,6509,57,0.9571,1,0.9264,0.7363
0.7329,1.9703,252,33554,812803,19,6432,98,0.9567,0.9996,0.9264,0.7361
0.7332,2.1881,108,38303,952878,0,0,0,0.9624,1,0.9299,0.748
0.7333,2.0622,334,34541,830799,165,5740,85,0.9564,1,0.9267,0.7384
0.7333,1.8873,305,34274,825184,160,6089,109,0.9563,1,0.9263,0.7375
0.7333,2.0101,238,34331,825120,165,6284,74,0.9568,1,0.9264,0.7372
0.7334,2.0689,247,33269,819800,0,6085,74,0.9564,1,0.9266,0.7375
0.7334,2.0208,261,34140,826387,3,6106,80,0.9567,1,0.9265,0.7373
0.7334,1.9807,213,32783,813130,0,6358,67,0.9565,1,0.9266,0.7369
0.7335,1.9894,286,33420,821691,0,5884,116,0.9561,1,0.9266,0.7375
0.7336,1.9473,358,34228,827605,0,5783,75,0.9562,1,0.9265,0.7382
0.7337,2.0232,984,35548,888490,0,0,0,0.9556,1,0.9283,0.7431
0.7338,2.0529,296,34533,832957,3,6042,70,0.9566,1,0.9265,0.7376
0.7339,2.0777,930,35176,887003,0,0,0,0.9562,1,0.9282,0.7421
0.7341,2.0244,230,33974,825099,166,5804,79,0.9561,1,0.9266,0.7384
0.7341,2.0495,339,34690,829597,165,6049,68,0.9562,1,0.9265,0.7378
0.7342,1.9712,319,33074,811378,3,6143,131,0.9561,1,0.9265,0.7371
0.7343,1.9978,232,34270,821374,160,5871,153,0.9562,1,0.9265,0.7381
0.7344,2.0621,1008,35082,889452,0,0,0,0.9552,1,0.9283,0.7429
0.7346,2.0467,318,33051,824635,0,6052,68,0.9564,1,0.9266,0.7375
0.7346,1.928,235,34435,821545,23,5938,85,0.9559,0.9999,0.9265,0.7382
0.7347,2.0172,333,33816,817962,164,6435,54,0.9566,1,0.9265,0.7366
0.7347,2.1788,48,39214,954927,0,0,0,0.9619,1,0.93,0.7482
0.7348,2.1817,84,38627,945590,0,0,0,0.9624,0.9997,0.9298,0.7478
0.7349,2.0866,254,33132,817513,2,6054,91,0.9564,1,0.9267,0.7379
0.7351,1.9277,313,34059,816767,164,5943,160,0.9563,1,0.9265,0.7374
0.7351,2.1875,76,397917,5,0,0,0,0.9622,1,0.9233,0.6659
0.7353,2.2047,4977,406685,21,0,0,0,0.9625,0.9197,0.8603,0.7468
0.7353,2.0529,964,35547,895096,0,0,0,0.9561,1,0.9283,0.7428
0.7354,2.1898,42,397794,37,0,0,0,0.9618,1,0.9233,0.6665
0.7354,2.1875,31,398016,57,0,0,0,0.9625,1,0.9232,0.665
0.7355,2.0614,964,35533,891710,0,0,0,0.9557,1,0.9283,0.7429
0.7356,1.9623,285,33557,812402,163,6319,115,0.9566,1,0.9265,0.7368
0.7357,1.9965,322,34345,813902,164,6380,76,0.9563,1,0.9264,0.7368
0.7357,2.0981,0,397868,0,0,0,0,0.9623,1,0.9232,0.6663
0.7358,2.062,858,34349,892853,0,0,0,0.957,1,0.9283,0.7424
0.7359,2.0305,395,34683,828151,166,6134,93,0.9566,1,0.9265,0.7376
0.7359,2.1948,0,397636,55,0,0,0,0.9622,1,0.9233,0.6664
0.7359,2.1957,111,38388,954823,0,0,0,0.9619,1,0.9299,0.748
0.7359,1.9755,353,33189,815642,3,6305,136,0.9564,1,0.9265,0.7367
0.7359,2.0428,305,34150,824291,0,6055,64,0.9568,1,0.9267,0.7375
0.736,2.0278,237,34721,825856,165,6132,71,0.9567,1,0.9265,0.7376
0.736,2.191,0,398079,5,0,0,0,0.9619,1,0.9233,0.6667
0.736,1.9618,344,33317,814106,0,6435,59,0.9565,1,0.9265,0.7366
0.736,2.2133,120,38969,953580,0,0,0,0.9625,1,0.9299,0.748
0.7361,2.1649,0,398032,21,0,0,0,0.9622,1,0.9233,0.6664
0.7361,2.0294,250,34134,829167,0,5885,78,0.9561,1,0.9266,0.7381
0.7362,1.9766,341,33993,818206,167,5945,108,0.9562,1,0.9266,0.7377
0.7363,2.1787,0,397549,24,0,0,0,0.962,1,0.9233,0.6662
0.7365,2.1735,3,397899,28,0,0,0,0.9622,1,0.9233,0.6659
0.7365,2.0023,865,34554,888724,0,0,0,0.9564,1,0.9282,0.7428
0.7366,2.2165,4,397502,26,0,0,0,0.9625,1,0.9232,0.6657
0.7368,2.1869,0,397912,20,0,0,0,0.9624,1,0.9234,0.6662
0.7368,2.1953,0,397848,18,0,0,0,0.9624,1,0.9234,0.6657
0.7368,2.2085,2,397626,32,0,0,0,0.9625,1,0.9233,0.6657
0.7369,2.1827,0,397878,16,0,0,0,0.9618,1,0.9235,0.6666
0.737,2.2103,8,397808,12,0,0,0,0.9626,1,0.9233,0.6655
0.7371,2.1912,2,397797,0,0,0,0,0.9622,1,0.9234,0.6661
0.7372,2.1989,9,397720,3,0,0,0,0.9623,1,0.9233,0.6662
0.7372,2.1897,0,397776,0,0,0,0,0.9621,1,0.9233,0.6663
0.7373,2.1819,3,397440,34,0,0,0,0.9621,1,0.9233,0.6661
0.7374,1.845,278,34150,815623,165,5877,125,0.9558,1,0.9265,0.7379
0.7374,2.1909,0,397619,1,0,0,0,0.9621,1,0.9234,0.6664
0.7374,2.1956,0,397798,17,0,0,0,0.9626,1,0.9234,0.6661
0.7374,2.1941,79,38612,950823,0,0,0,0.9623,1,0.9299,0.7479
0.7375,2.205,5,397825,66,0,0,0,0.9629,1,0.9234,0.6659
0.7375,2.2062,2,397868,0,0,0,0,0.9627,1,0.9234,0.6656
0.7375,2.0249,902,34705,882802,0,0,0,0.9546,1,0.9282,0.742
0.7376,2.182,0,397585,19,0,0,0,0.9623,1,0.9233,0.6657
0.7376,2.1885,0,397354,0,0,0,0,0.9625,1,0.9233,0.6659
0.7376,2.197,49,398286,39,0,0,0,0.9628,1,0.9234,0.6659
0.7377,2.2134,4,397656,40,0,0,0,0.9625,1,0.9233,0.6657
0.7378,2.0314,244,34158,816445,166,6056,68,0.9565,1,0.9267,0.7377
0.7379,2.1865,0,397904,16,0,0,0,0.9625,1,0.9234,0.6666
0.738,1.9616,322,34324,816255,165,6152,135,0.9564,1,0.9266,0.7369
0.7381,2.1913,6,397853,46,0,0,0,0.9625,1,0.9235,0.6665
0.7381,2.2101,2,397852,0,0,0,0,0.9624,1,0.9234,0.6665
0.7381,2.1812,2,397759,20,0,0,0,0.9624,1,0.9234,0.6657
0.7381,2.2229,6,397529,4,0,0,0,0.9627,1,0.9234,0.666
0.7381,2.1986,88,38746,953823,0,0,0,0.9629,1,0.9299,0.7481
0.7382,2.2005,0,397897,9,0,0,0,0.9622,1,0.9234,0.6667
0.7382,2.1918,0,397432,19,0,0,0,0.9623,1,0.9234,0.6665
0.7382,2.1862,0,397920,7,0,0,0,0.9628,1,0.9234,0.6657
0.7383,2.1739,2,398058,10,0,0,0,0.9625,1,0.9233,0.6656
0.7384,2.1977,4,397880,0,0,0,0,0.9627,1,0.9234,0.666
0.7384,2.1854,2,397138,34,0,0,0,0.9624,1,0.9233,0.6658
0.7384,2.2011,0,398000,14,0,0,0,0.9627,1,0.9234,0.6663
0.7385,2.2006,44,397845,23,0,0,0,0.9625,1,0.9234,0.6663
0.7385,1.9897,254,32651,811364,0,6343,107,0.9564,1,0.9265,0.7369
0.7386,2.1905,2,397707,13,0,0,0,0.9625,1,0.9233,0.6659
0.7386,2.2033,2,397804,35,0,0,0,0.9627,1,0.9234,0.6659
0.7386,2.1851,0,397375,64,0,0,0,0.9623,1,0.9234,0.6658
0.7386,2.0674,268,33472,827829,0,5875,53,0.9561,1,0.9267,0.738
0.7387,2.02,318,33190,805355,165,6375,179,0.9559,1,0.9265,0.7366
0.7387,2.1767,4,397943,8,0,0,0,0.9623,1,0.9235,0.6661
0.7387,2.2082,0,397785,9,0,0,0,0.9628,1,0.9235,0.6661
0.7387,2.0474,313,33241,823223,0,6088,65,0.9568,1,0.9268,0.7376
0.7388,1.996,265,35026,827947,168,5957,58,0.9567,1,0.9266,0.738
0.7389,2.0254,238,34352,821649,164,6145,57,0.9569,1,0.9267,0.7376
0.739,2.205,4,397671,0,0,0,0,0.9628,1,0.9235,0.6661
0.739,2.015,276,33778,826848,3,6031,70,0.9562,1,0.9267,0.7377
0.739,1.9859,283,33314,818788,0,6115,97,0.9562,1,0.9266,0.737
0.7392,2.1824,0,398014,14,0,0,0,0.9627,1,0.9235,0.6665
0.7392,2.1867,4,398038,25,0,0,0,0.9627,1,0.9234,0.666
0.7392,2.0612,361,33203,812106,0,6459,84,0.9556,1,0.9265,0.7369
0.7393,2.0161,381,34673,825936,165,6148,63,0.9568,1,0.9265,0.7373
0.7393,2.1875,0,397497,3,0,0,0,0.9627,1,0.9234,0.6659
0.7393,2.1985,0,397593,20,0,0,0,0.9626,1,0.9234,0.666
0.7393,2.2101,5088,406093,89,0,0,0,0.9627,0.9195,0.8608,0.7468
0.7394,2.1838,2,397695,0,0,0,0,0.9627,1,0.9234,0.6656
0.7394,1.8879,280,33556,821893,0,6133,130,0.9563,1,0.9264,0.7371
0.7394,2.1861,96,38777,951271,0,0,0,0.9628,1,0.9299,0.7481
0.7395,2.2067,4,397503,1,0,0,0,0.9627,1,0.9234,0.666
0.7395,2.013,299,33632,825757,0,6081,92,0.9563,1,0.9266,0.7376
0.7396,2.0628,316,33227,813488,163,6214,72,0.9564,1,0.9267,0.7372
0.7396,2.2017,5,397677,6,0,0,0,0.9627,1,0.9235,0.6656
0.7396,2.0364,284,32947,814740,19,6255,66,0.9562,0.9999,0.9266,0.7372
0.7397,2.2117,15,396534,340,0,0,0,0.9627,0.9984,0.9234,0.666
0.74,2.0199,278,33381,816454,165,6343,67,0.9564,1,0.9265,0.7369
0.74,2.1894,0,397475,31,0,0,0,0.9626,1,0.9234,0.6657
0.74,2.0771,1012,34716,889592,0,0,0,0.9555,1,0.9285,0.7428
0.7401,2.1839,4,397453,0,0,0,0,0.9624,1,0.9234,0.6662
0.7401,2.0768,986,35176,888360,0,0,0,0.9555,1,0.9285,0.7431
0.7404,2.2049,2,397359,19,0,0,0,0.9629,1,0.9235,0.666
0.7405,2.183,5076,406460,19,0,0,0,0.9625,0.9197,0.8607,0.7467
0.7406,2.1925,5,397590,29,0,0,0,0.9628,1,0.9235,0.6661
0.7407,1.977,324,34315,817637,164,6084,81,0.9563,1,0.9266,0.7377
0.7407,2.0409,1012,34281,883912,0,0,0,0.9552,1,0.9284,0.7428
0.7408,2.0343,249,33881,817437,166,5979,89,0.9563,1,0.9267,0.7377
0.7414,2.0218,298,32916,812120,0,6021,172,0.9564,1,0.9268,0.7373
0.7418,1.8926,319,34367,821466,165,5883,111,0.9559,1,0.9266,0.7376
0.7419,1.9717,317,34795,824419,164,6107,71,0.9561,1,0.9265,0.7372
0.7419,2.0355,279,33193,819215,0,5829,141,0.9561,1,0.9268,0.7379
0.742,1.9811,334,34286,824874,0,6093,71,0.9562,1,0.9266,0.7371
0.7421,2.1911,4,395568,208,0,0,0,0.9622,0.9983,0.9236,0.6659
0.7421,1.9359,348,33529,813310,0,6078,142,0.9564,1,0.9266,0.7369
0.7421,2.028,323,32605,807246,26,6344,179,0.9559,0.9999,0.9267,0.7365
0.7422,1.9757,278,34005,811729,165,6493,95,0.9567,1,0.9265,0.7364
0.7423,2.0358,283,32757,819531,0,6039,54,0.9564,1,0.9268,0.7376
0.7425,2.0222,299,34359,822410,168,6083,67,0.9562,1,0.9267,0.7378
0.7431,2.21,50,38395,954767,0,0,0,0.9628,1,0.9301,0.7483
0.7435,1.9391,302,33739,821107,0,5688,97,0.9561,1,0.9268,0.7381
0.7436,2.0064,255,33484,808938,164,6554,54,0.957,1,0.9266,0.7365
0.7438,2.038,826,34668,879701,0,0,0,0.955,1,0.9284,0.7421
0.744,2.0582,925,34359,884082,0,0,0,0.9551,1,0.9285,0.7428
0.7441,2.0324,253,34339,823019,164,5864,57,0.9567,1,0.9268,0.7381
0.7443,2.1893,78,38587,950136,0,0,0,0.9626,1,0.93,0.748
0.7447,2.0512,307,33782,824085,164,6121,55,0.9568,1,0.9268,0.7374
0.745,2.0188,229,33692,822325,0,5930,54,0.9567,1,0.9268,0.7379
0.7454,2.0141,280,33175,818257,0,5969,65,0.9564,1,0.9269,0.7375
0.7454,2.0371,248,33423,821968,0,6190,67,0.9563,1,0.9267,0.7374
0.7456,2.1755,40,38852,951528,0,0,0,0.9623,1,0.9302,0.7483
0.7459,2.1888,41,38150,951303,0,0,0,0.9623,1,0.9301,0.7479
0.7468,2.0451,306,33900,814908,164,6206,59,0.9561,1,0.9268,0.7372
0.747,2.0891,830,34937,881983,0,0,0,0.9562,1,0.9285,0.742
0.7475,2.0268,1007,33649,789613,269,6094,81,0.9564,0.9948,0.9271,0.7358
0.748,1.9321,411,33906,824406,0,5779,68,0.9564,1,0.9269,0.7378
0.7486,2.8741,14204,87539,50548,0,0,0,0.9106,1,0.9173,0.6327
0.7488,2.0293,341,34099,817923,0,6176,69,0.9567,1,0.9268,0.7371
0.749,1.8734,275,34141,812890,165,5829,155,0.956,1,0.9267,0.7378
0.7497,2.0372,295,33371,812355,0,6164,67,0.9563,1,0.9269,0.7373
0.7507,0.7728,0,366222,0,0,0,0,1,1,0.8968,0.6251
0.7507,0.7728,0,366207,0,0,0,0,1,1,0.8968,0.6249
0.7508,0.7724,0,366018,0,0,0,0,1,1,0.8968,0.6238
0.7508,0.772,0,366206,0,0,0,0,1,1,0.8968,0.6251
0.7508,0.772,0,365360,0,0,0,0,1,1,0.8968,0.6239
0.7508,0.772,0,366165,0,0,0,0,1,1,0.8968,0.625
0.7508,0.7715,0,366000,0,0,0,0,1,1,0.8968,0.6251
0.7508,0.772,0,366042,0,0,0,0,1,1,0.8968,0.6247
0.7508,2.001,227,33940,821630,164,5846,69,0.9564,1,0.9269,0.7384
0.7509,0.772,0,364754,0,0,0,0,1,1,0.8967,0.6237
0.7509,0.7728,0,364584,0,0,0,0,1,1,0.8967,0.6226
0.7509,0.7727,0,369657,0,0,0,0,1,1,0.8968,0.6238
0.7512,2.1764,75,37556,951069,0,0,0,0.962,1,0.9304,0.7485
0.7513,2.0644,248,33342,814656,165,6075,88,0.9563,1,0.9269,0.7379
0.7514,0.772,0,361519,0,0,0,0,1,1,0.8966,0.6193
0.7514,1.9915,261,33884,818020,166,5988,51,0.9562,1,0.9268,0.7378
0.7515,1.9936,272,33792,820417,169,5854,83,0.9563,1,0.9269,0.7379
